id,group_id,discipline_id,date_on,kind,order_number,timetable_id
79437,233,303,2015-04-17,laboratory,4,123464
79473,234,18,2015-04-17,lecture,2,123491
79474,234,92,2015-04-17,laboratory,3,123496
79475,234,92,2015-04-17,laboratory,4,123467
80088,233,31,2015-04-20,practice,2,123408
80089,233,20,2015-04-20,practice,3,123412
80090,233,94,2015-04-20,lecture,4,123415
80109,234,20,2015-04-20,practice,2,123414
80110,234,31,2015-04-20,practice,3,123409
80111,234,94,2015-04-20,lecture,4,123415
80500,233,31,2015-04-21,lecture,2,123425
80529,234,31,2015-04-21,lecture,2,123425
80914,233,1061,2015-04-22,lecture,1,123444
80915,233,303,2015-04-22,lecture,2,130037
80916,233,94,2015-04-22,laboratory,3,123445
80917,233,94,2015-04-22,laboratory,4,123446
80950,234,1061,2015-04-22,lecture,1,123444
80951,234,303,2015-04-22,lecture,2,130037
80952,234,31,2015-04-22,laboratory,5,130045
80953,234,31,2015-04-22,laboratory,6,130046
81300,233,565,2015-04-23,practice,2,123459
81301,233,92,2015-04-23,lecture,4,123488
81324,234,1061,2015-04-23,laboratory,1,123460
81325,234,1061,2015-04-23,laboratory,2,123486
81326,234,92,2015-04-23,lecture,4,123488
81580,233,31,2015-04-24,laboratory,1,127458
81581,233,31,2015-04-24,laboratory,2,127459
81582,233,303,2015-04-24,laboratory,3,123465
81583,233,303,2015-04-24,laboratory,4,123466
81615,234,303,2015-04-24,laboratory,1,123462
81616,234,303,2015-04-24,laboratory,2,123463
82182,233,20,2015-04-27,lecture,1,123410
82183,233,20,2015-04-27,practice,2,123411
82207,234,20,2015-04-27,lecture,1,123410
82208,234,18,2015-04-27,practice,2,123413
82209,234,20,2015-04-27,practice,3,123407
82572,233,92,2015-04-28,laboratory,1,123417
82573,233,92,2015-04-28,laboratory,2,123418
82942,233,18,2015-04-29,practice,1,123430
82943,233,303,2015-04-29,lecture,2,123654
82968,234,303,2015-04-29,lecture,2,123654
82969,234,94,2015-04-29,laboratory,3,123440
82970,234,94,2015-04-29,laboratory,4,123441
83288,233,1061,2015-04-30,laboratory,1,123481
83289,233,1061,2015-04-30,laboratory,2,123454
83313,234,565,2015-04-30,practice,2,123456
83314,234,303,2015-04-30,laboratory,4,123482
83315,234,303,2015-04-30,laboratory,5,123483
83677,233,31,2015-05-05,lecture,2,123425
83706,234,31,2015-05-05,lecture,2,123425
84055,233,1061,2015-05-06,lecture,1,123444
84056,233,303,2015-05-06,lecture,2,130037
84057,233,94,2015-05-06,laboratory,3,123445
84058,233,94,2015-05-06,laboratory,4,123446
84090,234,1061,2015-05-06,lecture,1,123444
84091,234,303,2015-05-06,lecture,2,130037
84092,234,31,2015-05-06,laboratory,5,130045
84093,234,31,2015-05-06,laboratory,6,130046
84419,233,565,2015-05-07,practice,2,123459
84420,233,92,2015-05-07,lecture,4,123488
84443,234,1061,2015-05-07,laboratory,1,123460
84444,234,1061,2015-05-07,laboratory,2,123486
84445,234,92,2015-05-07,lecture,4,123488
84668,233,31,2015-05-08,laboratory,1,127458
84669,233,31,2015-05-08,laboratory,2,127459
84670,233,303,2015-05-08,laboratory,3,123465
84671,233,303,2015-05-08,laboratory,4,123466
84703,234,303,2015-05-08,laboratory,1,123462
84704,234,303,2015-05-08,laboratory,2,123463
85085,233,20,2015-05-11,lecture,1,123410
85086,233,20,2015-05-11,practice,2,123411
85110,234,20,2015-05-11,lecture,1,123410
85111,234,18,2015-05-11,practice,2,123413
85112,234,20,2015-05-11,practice,3,123407
85464,233,92,2015-05-12,laboratory,1,123417
85465,233,92,2015-05-12,laboratory,2,123418
85830,233,18,2015-05-13,practice,1,123430
85831,233,303,2015-05-13,lecture,2,123654
85857,234,303,2015-05-13,lecture,2,123654
85858,234,94,2015-05-13,laboratory,3,123440
85859,234,94,2015-05-13,laboratory,4,123441
86166,233,1061,2015-05-14,laboratory,1,123481
86167,233,1061,2015-05-14,laboratory,2,123454
86183,234,565,2015-05-14,practice,2,123456
86184,234,303,2015-05-14,laboratory,4,123482
86185,234,303,2015-05-14,laboratory,5,123483
86361,233,18,2015-05-15,lecture,2,123491
86362,233,303,2015-05-15,laboratory,3,123495
86363,233,303,2015-05-15,laboratory,4,123464
86397,234,18,2015-05-15,lecture,2,123491
86398,234,92,2015-05-15,laboratory,3,123496
86399,234,92,2015-05-15,laboratory,4,123467
86918,233,31,2015-05-18,practice,2,123408
86919,233,20,2015-05-18,practice,3,123412
86920,233,94,2015-05-18,lecture,4,123415
86939,234,20,2015-05-18,practice,2,123414
86940,234,31,2015-05-18,practice,3,123409
86941,234,94,2015-05-18,lecture,4,123415
87281,233,31,2015-05-19,lecture,2,123425
87308,234,31,2015-05-19,lecture,2,123425
87644,233,1061,2015-05-20,lecture,1,123444
87645,233,303,2015-05-20,lecture,2,130037
87646,233,94,2015-05-20,laboratory,3,123445
87647,233,94,2015-05-20,laboratory,4,123446
87680,234,1061,2015-05-20,lecture,1,123444
87681,234,303,2015-05-20,lecture,2,130037
87682,234,31,2015-05-20,laboratory,5,130045
87683,234,31,2015-05-20,laboratory,6,130046
87989,233,565,2015-05-21,practice,2,123459
87990,233,92,2015-05-21,lecture,4,123488
88013,234,1061,2015-05-21,laboratory,1,123460
88014,234,1061,2015-05-21,laboratory,2,123486
88015,234,92,2015-05-21,lecture,4,123488
88216,233,31,2015-05-22,laboratory,1,127458
88217,233,31,2015-05-22,laboratory,2,127459
88218,233,303,2015-05-22,laboratory,3,123465
88219,233,303,2015-05-22,laboratory,4,123466
88251,234,303,2015-05-22,laboratory,1,123462
88252,234,303,2015-05-22,laboratory,2,123463
88774,233,20,2015-05-25,lecture,1,123410
88775,233,20,2015-05-25,practice,2,123411
88799,234,20,2015-05-25,lecture,1,123410
88800,234,18,2015-05-25,practice,2,123413
88801,234,20,2015-05-25,practice,3,123407
89146,233,92,2015-05-26,laboratory,1,123417
89147,233,92,2015-05-26,laboratory,2,123418
89506,233,18,2015-05-27,practice,1,123430
89507,233,303,2015-05-27,lecture,2,123654
89533,234,303,2015-05-27,lecture,2,123654
89534,234,94,2015-05-27,laboratory,3,123440
89535,234,94,2015-05-27,laboratory,4,123441
89841,233,1061,2015-05-28,laboratory,1,123481
89842,233,1061,2015-05-28,laboratory,2,123454
89862,234,565,2015-05-28,practice,2,123456
89863,234,303,2015-05-28,laboratory,4,123482
89864,234,303,2015-05-28,laboratory,5,123483
90049,233,18,2015-05-29,lecture,2,123491
90050,233,303,2015-05-29,laboratory,3,123495
90051,233,303,2015-05-29,laboratory,4,123464
90085,234,18,2015-05-29,lecture,2,123491
90086,234,92,2015-05-29,laboratory,3,123496
90087,234,92,2015-05-29,laboratory,4,123467
90597,233,31,2015-06-01,practice,2,123408
90598,233,20,2015-06-01,practice,3,123412
90599,233,94,2015-06-01,lecture,4,123415
90618,234,20,2015-06-01,practice,2,123414
90619,234,31,2015-06-01,practice,3,123409
90620,234,94,2015-06-01,lecture,4,123415
90948,233,31,2015-06-02,lecture,2,123425
90975,234,31,2015-06-02,lecture,2,123425
91308,233,1061,2015-06-03,lecture,1,123444
91309,233,303,2015-06-03,lecture,2,130037
91310,233,94,2015-06-03,laboratory,3,123445
91311,233,94,2015-06-03,laboratory,4,123446
91344,234,1061,2015-06-03,lecture,1,123444
91345,234,303,2015-06-03,lecture,2,130037
91346,234,31,2015-06-03,laboratory,5,130045
91347,234,31,2015-06-03,laboratory,6,130046
91649,233,565,2015-06-04,practice,2,123459
91650,233,92,2015-06-04,lecture,4,123488
91672,234,1061,2015-06-04,laboratory,1,123460
91673,234,1061,2015-06-04,laboratory,2,123486
91674,234,92,2015-06-04,lecture,4,123488
91872,233,31,2015-06-05,laboratory,1,127458
91873,233,31,2015-06-05,laboratory,2,127459
91874,233,303,2015-06-05,laboratory,3,123465
91875,233,303,2015-06-05,laboratory,4,123466
91907,234,303,2015-06-05,laboratory,1,123462
91908,234,303,2015-06-05,laboratory,2,123463
92437,233,287,2015-09-01,lecture,3,135201
92438,233,150,2015-09-01,lecture,4,135203
92439,233,150,2015-09-01,laboratory,5,135205
92440,233,150,2015-09-01,laboratory,6,135206
92468,234,287,2015-09-01,lecture,3,135201
92469,234,150,2015-09-01,lecture,4,135203
92888,233,247,2015-09-02,lecture,3,135231
92889,233,565,2015-09-02,practice,4,136762
92917,341,251,2015-09-02,practice,1,132549
92918,234,247,2015-09-02,lecture,3,135231
92919,234,287,2015-09-02,laboratory,4,135238
92920,234,287,2015-09-02,laboratory,5,135239
92921,353,214,2015-09-02,lecture,1,135099
92922,353,251,2015-09-02,practice,2,135104
92961,354,214,2015-09-02,lecture,1,135099
92962,354,20,2015-09-02,practice,2,135105
92992,343,214,2015-09-02,practice,1,132556
92993,343,423,2015-09-02,laboratory,3,136526
92994,343,423,2015-09-02,laboratory,4,136527
93394,233,31,2015-09-03,practice,1,135250
93395,233,31,2015-09-03,lecture,2,135251
93420,341,214,2015-09-03,practice,2,132600
93421,341,20,2015-09-03,practice,3,132601
93422,341,31,2015-09-03,lecture,4,132604
93423,234,31,2015-09-03,lecture,2,135251
93424,234,31,2015-09-03,practice,3,135253
93426,234,565,2015-09-03,practice,5,136763
93427,353,530,2015-09-03,lecture,1,135115
93428,353,423,2015-09-03,lecture,2,135123
93429,353,31,2015-09-03,practice,3,135124
93430,353,214,2015-09-03,practice,4,135127
93458,354,530,2015-09-03,lecture,1,135115
93459,354,423,2015-09-03,lecture,2,135123
93460,354,214,2015-09-03,practice,3,135126
93461,354,251,2015-09-03,practice,4,135125
93482,343,565,2015-09-03,practice,2,136785
93483,343,251,2015-09-03,practice,3,132603
93484,343,31,2015-09-03,lecture,4,132604
93712,233,20,2015-09-04,practice,1,135276
93713,233,20,2015-09-04,lecture,2,135277
93751,341,201,2015-09-04,lecture,1,132632
93755,234,20,2015-09-04,lecture,2,135277
93756,234,20,2015-09-04,practice,3,135278
93791,354,423,2015-09-04,laboratory,1,135148
93792,354,423,2015-09-04,laboratory,2,135149
93793,354,565,2015-09-04,practice,3,136769
93826,343,201,2015-09-04,lecture,1,132632
94176,233,247,2015-09-05,practice,5,135295
94177,233,247,2015-09-05,practice,6,135296
94199,234,150,2015-09-05,laboratory,3,135297
94200,234,150,2015-09-05,laboratory,4,135298
94201,353,423,2015-09-05,laboratory,1,135171
94202,353,423,2015-09-05,laboratory,2,135172
94535,341,201,2015-09-07,laboratory,1,132657
94536,341,201,2015-09-07,laboratory,2,132658
94537,341,20,2015-09-07,lecture,3,132652
94538,341,20,2015-09-07,practice,4,132661
94541,234,611,2015-09-07,laboratory,5,135222
94542,234,611,2015-09-07,laboratory,6,135223
94543,353,530,2015-09-07,practice,3,134978
94544,353,530,2015-09-07,practice,4,134979
94545,353,565,2015-09-07,practice,5,136768
94577,354,423,2015-09-07,laboratory,1,134980
94578,354,423,2015-09-07,laboratory,2,134981
94579,354,20,2015-09-07,practice,3,134982
94580,354,214,2015-09-07,practice,4,134983
94606,343,214,2015-09-07,practice,1,132662
94607,343,20,2015-09-07,practice,2,132663
94608,343,20,2015-09-07,lecture,3,132652
95150,233,287,2015-09-08,lecture,3,135213
95151,233,150,2015-09-08,lecture,4,135215
95188,341,214,2015-09-08,lecture,2,132483
95194,234,287,2015-09-08,lecture,3,135213
95195,234,150,2015-09-08,lecture,4,135215
95196,234,150,2015-09-08,laboratory,5,135226
95197,234,150,2015-09-08,laboratory,6,135227
95198,353,20,2015-09-08,lecture,1,135081
95199,353,20,2015-09-08,practice,2,135088
95241,354,20,2015-09-08,lecture,1,135081
95242,354,31,2015-09-08,practice,2,135097
95270,343,214,2015-09-08,lecture,2,132483
95704,233,20,2015-09-09,practice,1,135243
95705,233,247,2015-09-09,lecture,3,135236
95736,341,251,2015-09-09,practice,3,132689
95739,234,247,2015-09-09,lecture,3,135236
95740,353,201,2015-09-09,lecture,1,135112
95741,353,251,2015-09-09,lecture,2,135108
95779,354,201,2015-09-09,lecture,1,135112
95780,354,251,2015-09-09,lecture,2,135108
95805,343,31,2015-09-09,practice,1,132688
96186,233,611,2015-09-10,lecture,3,135257
96187,233,35,2015-09-10,lecture,4,135260
96188,233,150,2015-09-10,laboratory,5,135261
96189,233,150,2015-09-10,laboratory,6,135262
96211,341,423,2015-09-10,practice,1,132729
96212,341,423,2015-09-10,practice,2,136823
96213,341,31,2015-09-10,practice,3,132724
96214,341,565,2015-09-10,practice,4,136787
96215,234,611,2015-09-10,lecture,3,135257
96216,234,35,2015-09-10,lecture,4,135260
96218,353,530,2015-09-10,lecture,1,135130
96219,353,423,2015-09-10,lecture,2,135131
96245,354,530,2015-09-10,lecture,1,135130
96246,354,423,2015-09-10,lecture,2,135131
96272,343,251,2015-09-10,practice,3,132728
96273,343,201,2015-09-10,laboratory,4,132734
96274,343,201,2015-09-10,laboratory,5,132735
96520,233,20,2015-09-11,lecture,2,135286
96558,341,423,2015-09-11,lecture,1,132769
96564,234,20,2015-09-11,practice,1,135294
96565,234,20,2015-09-11,lecture,2,135286
96566,353,530,2015-09-11,practice,1,135156
96567,353,31,2015-09-11,lecture,2,135157
96568,353,251,2015-09-11,practice,3,135187
96605,354,31,2015-09-11,lecture,2,135157
96606,354,251,2015-09-11,practice,3,135162
96607,354,530,2015-09-11,practice,4,135163
96638,343,423,2015-09-11,lecture,1,132769
97000,234,247,2015-09-12,practice,5,135307
97001,234,247,2015-09-12,practice,6,135308
97002,353,423,2015-09-12,laboratory,1,135184
97003,353,423,2015-09-12,laboratory,2,135185
97004,353,214,2015-09-12,practice,3,135186
97031,343,423,2015-09-12,practice,1,132780
97032,343,423,2015-09-12,practice,2,132781
97302,233,611,2015-09-14,laboratory,5,135196
97303,233,611,2015-09-14,laboratory,6,135197
97331,341,423,2015-09-14,laboratory,1,132561
97332,341,423,2015-09-14,laboratory,2,132557
97333,341,20,2015-09-14,lecture,3,132418
97334,341,214,2015-09-14,practice,4,132407
97340,353,530,2015-09-14,practice,3,134964
97378,354,530,2015-09-14,practice,2,134965
97379,354,530,2015-09-14,practice,3,134966
97380,354,530,2015-09-14,practice,4,134967
97403,343,20,2015-09-14,lecture,3,132418
97404,343,20,2015-09-14,practice,4,132419
97807,233,287,2015-09-15,lecture,3,135201
97808,233,150,2015-09-15,lecture,4,135203
97809,233,150,2015-09-15,laboratory,5,135205
97810,233,150,2015-09-15,laboratory,6,135206
97842,341,214,2015-09-15,lecture,2,132469
97846,234,287,2015-09-15,lecture,3,135201
97847,234,150,2015-09-15,lecture,4,135203
97848,353,20,2015-09-15,lecture,1,135045
97849,353,20,2015-09-15,practice,2,135073
97886,354,20,2015-09-15,lecture,1,135045
97920,343,214,2015-09-15,lecture,2,132469
98351,233,247,2015-09-16,lecture,3,135231
98352,233,565,2015-09-16,practice,4,136762
98381,341,251,2015-09-16,practice,1,132549
98384,234,247,2015-09-16,lecture,3,135231
98385,234,287,2015-09-16,laboratory,4,135238
98386,234,287,2015-09-16,laboratory,5,135239
98387,353,214,2015-09-16,lecture,1,135099
98388,353,251,2015-09-16,practice,2,135104
98426,354,214,2015-09-16,lecture,1,135099
98427,354,20,2015-09-16,practice,2,135105
98456,343,214,2015-09-16,practice,1,132556
98457,343,423,2015-09-16,laboratory,3,136526
98458,343,423,2015-09-16,laboratory,4,136527
98869,233,31,2015-09-17,practice,1,135250
98870,233,31,2015-09-17,lecture,2,135251
98895,341,214,2015-09-17,practice,2,132600
98896,341,20,2015-09-17,practice,3,132601
98897,341,31,2015-09-17,lecture,4,132604
98898,234,31,2015-09-17,lecture,2,135251
98899,234,31,2015-09-17,practice,3,135253
98901,234,565,2015-09-17,practice,5,136763
98902,353,530,2015-09-17,lecture,1,135115
98903,353,423,2015-09-17,lecture,2,135123
98904,353,31,2015-09-17,practice,3,135124
98905,353,214,2015-09-17,practice,4,135127
98933,354,530,2015-09-17,lecture,1,135115
98934,354,423,2015-09-17,lecture,2,135123
98935,354,214,2015-09-17,practice,3,135126
98936,354,251,2015-09-17,practice,4,135125
98960,343,565,2015-09-17,practice,2,136785
98961,343,251,2015-09-17,practice,3,132603
98962,343,31,2015-09-17,lecture,4,132604
99191,233,20,2015-09-18,practice,1,135276
99192,233,20,2015-09-18,lecture,2,135277
99233,341,201,2015-09-18,lecture,1,132632
99239,234,20,2015-09-18,lecture,2,135277
99240,234,20,2015-09-18,practice,3,135278
99277,354,423,2015-09-18,laboratory,1,135148
99278,354,423,2015-09-18,laboratory,2,135149
99279,354,565,2015-09-18,practice,3,136769
99313,343,201,2015-09-18,lecture,1,132632
99667,233,247,2015-09-19,practice,5,135295
99668,233,247,2015-09-19,practice,6,135296
99689,234,150,2015-09-19,laboratory,3,135297
99690,234,150,2015-09-19,laboratory,4,135298
99691,353,423,2015-09-19,laboratory,1,135171
99692,353,423,2015-09-19,laboratory,2,135172
100004,233,287,2015-09-21,laboratory,4,135220
100005,233,287,2015-09-21,laboratory,5,135221
100037,341,201,2015-09-21,laboratory,1,132657
100038,341,201,2015-09-21,laboratory,2,132658
100039,341,20,2015-09-21,lecture,3,132652
100040,341,20,2015-09-21,practice,4,132661
100046,234,611,2015-09-21,laboratory,5,135222
100047,234,611,2015-09-21,laboratory,6,135223
100048,353,530,2015-09-21,practice,3,134978
100049,353,530,2015-09-21,practice,4,134979
100050,353,565,2015-09-21,practice,5,136768
100088,354,423,2015-09-21,laboratory,1,134980
100089,354,423,2015-09-21,laboratory,2,134981
100090,354,20,2015-09-21,practice,3,134982
100091,354,214,2015-09-21,practice,4,134983
100117,343,214,2015-09-21,practice,1,132662
100118,343,20,2015-09-21,practice,2,132663
100119,343,20,2015-09-21,lecture,3,132652
100397,234,35,2015-09-01,practice,5,136966
100398,234,150,2015-09-01,research,6,136967
100439,233,35,2015-09-08,practice,5,136964
100440,233,150,2015-09-08,research,6,136965
100475,234,35,2015-09-15,practice,5,136966
100476,234,150,2015-09-15,research,6,136967
100628,233,287,2015-09-22,lecture,3,135213
100629,233,150,2015-09-22,lecture,4,135215
100630,233,35,2015-09-22,practice,5,136964
100631,233,150,2015-09-22,research,6,136965
100668,341,214,2015-09-22,lecture,2,132483
100676,234,287,2015-09-22,lecture,3,135213
100677,234,150,2015-09-22,lecture,4,135215
100678,234,150,2015-09-22,laboratory,5,135226
100679,234,150,2015-09-22,laboratory,6,135227
100680,353,20,2015-09-22,lecture,1,135081
100681,353,20,2015-09-22,practice,2,135088
100724,354,20,2015-09-22,lecture,1,135081
100725,354,31,2015-09-22,practice,2,135097
100753,343,214,2015-09-22,lecture,2,132483
101215,233,20,2015-09-23,practice,1,135243
101216,233,247,2015-09-23,lecture,3,135236
101248,341,251,2015-09-23,practice,3,132689
101251,234,247,2015-09-23,lecture,3,135236
101252,353,201,2015-09-23,lecture,1,135112
101253,353,251,2015-09-23,lecture,2,135108
101291,354,201,2015-09-23,lecture,1,135112
101292,354,251,2015-09-23,lecture,2,135108
101317,343,31,2015-09-23,practice,1,132688
101700,233,611,2015-09-24,lecture,3,135257
101701,233,35,2015-09-24,lecture,4,135260
101702,233,150,2015-09-24,laboratory,5,135261
101703,233,150,2015-09-24,laboratory,6,135262
101725,341,423,2015-09-24,practice,1,132729
101726,341,423,2015-09-24,practice,2,136823
101727,341,31,2015-09-24,practice,3,132724
101728,341,565,2015-09-24,practice,4,136787
101729,234,611,2015-09-24,lecture,3,135257
101730,234,35,2015-09-24,lecture,4,135260
101731,353,530,2015-09-24,lecture,1,135130
101732,353,423,2015-09-24,lecture,2,135131
101758,354,530,2015-09-24,lecture,1,135130
101759,354,423,2015-09-24,lecture,2,135131
101785,343,251,2015-09-24,practice,3,132728
101786,343,201,2015-09-24,laboratory,4,132734
101787,343,201,2015-09-24,laboratory,5,132735
102031,233,20,2015-09-25,lecture,2,135286
102071,341,423,2015-09-25,lecture,1,132769
102077,234,20,2015-09-25,practice,1,135294
102078,234,20,2015-09-25,lecture,2,135286
102079,353,530,2015-09-25,practice,1,135156
102080,353,31,2015-09-25,lecture,2,135157
102081,353,251,2015-09-25,practice,3,135187
102122,354,31,2015-09-25,lecture,2,135157
102123,354,251,2015-09-25,practice,3,135162
102124,354,530,2015-09-25,practice,4,135163
102155,343,423,2015-09-25,lecture,1,132769
102527,234,247,2015-09-26,practice,5,135307
102528,234,247,2015-09-26,practice,6,135308
102529,353,423,2015-09-26,laboratory,1,135184
102530,353,423,2015-09-26,laboratory,2,135185
